3865 3956
300:0.987536 415:1.09155 442:1.14924 487:0.846991 590:0.826576 631:0.788603 870:0.810847 897:0.822928 995:1.03351 1086:0.850915 1725:0.843796 1754:0.825516 1759:0.78651 1875:0.832107 1940:0.907043 2142:0.808542 2143:0.808777 2235:0.787704 2512:0.783669 2590:0.785028
4:1.45526 8:0.898073 35:0.829136 90:0.825547 184:1.10023 217:0.830069 260:1.03408 328:1.1713 343:0.918418 369:0.825511 549:1.22835 625:1.139 627:0.829849 731:0.843194 799:0.828386 1047:0.836192 1136:0.865334 1204:0.821 1273:0.91766 3287:0.830739
28:0.83861 31:0.835934 49:0.838809 92:1.08891 144:0.779637 161:1.14572 218:0.942849 449:0.800453 502:0.812764 555:0.778333 616:0.823184 673:0.903668 768:0.774175 867:0.874896 1039:0.819337 1294:0.778989 1977:0.811055 2087:0.777339 2119:0.796063 2559:0.782
6:0.954342 16:0.927755 132:1.1527 133:1.00827 358:0.935312 378:0.879495 522:0.89702 590:1.42146 633:0.917925 666:0.885441 670:0.921055 706:0.853046 741:0.908048 822:0.90182 899:0.962915 902:0.93337 1039:0.875229 1705:1.11227 1733:1.0521 1775:0.854798
183:0.975524 239:1.20657 310:1.4461 388:1.11976 398:0.87547 503:1.01745 589:0.970581 610:0.894077 611:1.25451 622:0.901238 659:1.04395 802:0.959137 952:1.23118 973:1.17634 1349:0.85632 1366:0.94691 1367:0.855593 1376:0.945518 1431:0.951828 2236:0.890616
23:0.844659 129:1.35876 195:0.857107 227:0.900657 289:0.858681 396:0.897949 419:0.909086 563:0.899349 630:0.986431 817:0.902286 886:0.857068 1126:0.87273 1694:0.824627 1840:0.852524 1899:0.958266 1900:0.91571 1976:0.876321 2420:0.837161 2653:0.8236 2889:0.846003
415:1.346 447:0.921134 450:0.925733 471:1.52491 472:1.01442 729:0.991577 783:0.885849 794:0.826237 1235:1.09186 1616:0.860688 1942:0.983286 1961:0.839515 1984:0.882092 1999:0.997008 2230:0.959788 2232:0.823911 2286:0.86529 2359:0.956733 2476:0.815765 2578:0.830495
9:1.15555 19:0.812246 28:0.886876 33:0.853615 134:0.918995 150:0.900078 151:0.82753 278:0.819099 279:0.854189 339:0.82843 462:1.0161 468:0.837421 522:1.12122 530:0.856829 585:1.08191 586:0.874279 618:0.81204 791:0.928322 1116:0.812518 1121:0.847822
42:0.79751 99:0.854822 103:0.85744 319:0.840921 437:0.830957 447:0.798111 564:0.836629 757:0.906043 772:0.83131 1033:0.873882 1193:0.862142 1328:0.806044 1386:0.799954 1462:0.926055 1758:0.876751 1759:0.819703 1945:0.905397 2401:0.820599 2402:0.790099 3297:0.865826
23:1.25847 32:0.879635 46:0.936474 50:0.947065 72:1.07197 73:0.963189 76:0.89076 129:0.933363 140:1.48272 217:0.848118 256:0.895695 310:0.853303 396:1.20624 407:0.851533 501:0.904958 673:1.1736 935:0.848029 1784:0.884837 2549:0.873695 2757:0.84916
99:0.885942 186:0.869816 189:1.14965 296:0.895667 333:1.08042 390:0.883183 575:1.31845 688:0.977344 829:0.892462 875:0.910177 1462:0.868928 2032:1.17118 2130:1.33463 2431:0.899623 2551:1.06752 2645:1.42372 2706:0.854761 2732:0.914162 2824:0.878698 2964:1.05224
351:0.892621 522:1.33902 523:0.926405 524:1.27253 525:0.905314 618:0.977314 633:0.876234 668:0.891878 727:1.0272 791:1.02454 814:0.88076 828:0.920385 909:0.873234 1002:0.895086 1116:0.970729 1121:0.923017 1207:0.872895 1213:0.912365 1283:0.889381 2589:0.908629
16:1.00628 41:1.08545 45:1.06555 63:0.944803 133:1.08354 378:1.02256 444:0.978709 564:1.31631 567:1.0162 590:1.18643 633:1.0629 655:0.972936 670:0.96046 671:1.1089 851:0.906979 852:0.998572 1079:0.893391 1169:0.944666 1247:0.891378 1756:0.895891
40:0.985577 77:0.830989 309:0.83268 322:0.852192 504:0.950038 563:0.915691 568:0.902414 691:0.885456 711:1.02419 1059:0.92151 1138:1.21229 1430:0.825131 1500:0.837796 1690:1.22399 1732:0.881558 1916:1.14247 1917:0.925057 2898:0.867664 3259:0.889444 3275:0.823719
14:0.821388 67:0.822034 234:0.781065 415:1.54789 494:0.820714 528:0.820078 1130:0.789718 1287:0.803817 1441:0.789598 1737:0.786616 2150:0.808447 2568:0.801791 3054:0.803892 3292:0.849857 3369:0.941588 3370:0.904908 3416:0.789861 3542:0.798188 3656:0.841179 3678:0.870611
0:0.84008 652:0.986663 799:0.892598 800:0.90747 910:0.914926 942:0.833306 1095:0.95004 1125:0.827061 1164:0.84104 1172:1.09322 1215:0.834733 1231:0.845001 1438:0.851652 1481:0.900247 1541:0.922633 1598:0.961742 1666:1.14387 3096:0.826456 3685:0.851343 3877:0.94217
64:0.884917 72:1.07651 220:1.5026 239:1.33448 271:0.896169 310:1.45669 326:0.889698 346:0.916502 583:0.865202 681:0.923307 697:0.947132 698:0.888977 701:1.00077 952:1.46183 1061:1.17243 2984:1.18764 3310:0.867426 3385:0.915633 3823:0.890833 3824:0.922825
103:0.821791 129:0.875347 185:0.855085 203:0.889254 262:0.8029 333:1.43385 419:1.25771 668:0.887907 703:0.835976 771:1.07218 940:0.81037 1152:1.30644 1434:0.867449 1769:1.08286 1898:1.46555 1899:0.864557 2261:0.863033 2446:0.827602 2448:0.862677 2813:0.909447
180:1.1893 565:0.887756 591:0.910777 831:1.29647 1006:0.841789 1516:0.819892 1519:0.913711 1624:1.07922 2176:0.938084 2868:1.42997 2942:1.08809 3104:1.09153 3199:0.95918 3263:1.04047 3466:0.852448 3467:0.835225 3487:0.856398 3502:1.04889 3610:0.854462 3757:1.33896
0:1.0973 213:0.906011 227:0.90813 240:1.17053 439:0.908194 558:0.917982 630:0.987498 636:1.00337 650:1.5241 670:1.32663 757:1.1936 817:1.20444 848:1.13388 883:1.12307 1180:0.958839 1236:1.11879 1471:0.991416 1499:0.949335 2948:0.974078 3816:0.904514
626:1.49295 664:0.919215 703:0.85667 704:1.46007 705:1.41206 709:0.846515 815:0.981666 837:1.0267 838:0.864924 864:0.9492 869:0.918439 1081:0.983493 1091:0.891978 1169:0.858595 1361:0.875529 1606:0.952874 1656:0.966323 2633:0.905026 2924:0.867129 3347:1.03332
4:0.91851 400:1.34201 563:0.83556 590:1.03593 621:0.83742 637:0.875782 638:0.922125 641:1.04258 642:1.0378 643:0.840303 644:0.849899 668:0.849097 704:0.840397 786:0.916098 787:0.869045 796:0.929374 823:0.84483 1266:0.868797 1422:0.868799 1767:0.845016
6:0.888928 132:0.800027 133:0.916268 300:0.80265 322:0.831615 358:0.849238 391:0.970742 506:0.856936 590:1.1806 630:0.807315 706:1.1407 710:0.80479 822:0.97166 870:0.918564 897:0.798467 921:0.808955 1018:0.816227 1705:0.81256 1733:0.827153 2256:0.892564
9:0.922868 10:0.918659 21:0.9844 23:0.947376 29:1.13575 32:1.0116 41:0.915735 150:0.833046 151:0.859264 158:0.823349 227:1.33238 244:0.91663 245:0.855747 250:0.867884 256:0.819001 279:0.869272 501:0.871145 659:0.830956 675:0.853408 780:0.832169
4:0.884167 169:0.833983 417:0.823804 431:0.952387 484:1.0681 731:0.944119 1211:0.851537 1399:0.890985 1488:0.990887 1877:1.00372 2047:0.843573 2048:0.903284 2124:0.87679 2426:0.901535 2427:0.874158 2620:0.976722 2958:0.832355 3140:0.858031 3422:0.83593 3804:0.855955
63:1.05183 378:1.15268 444:0.973599 564:1.42495 567:1.1309 590:1.339 655:1.14374 657:0.874352 671:1.03852 703:0.868517 728:0.902647 747:0.881012 811:0.875999 852:0.868531 902:0.876089 996:0.982992 1033:0.97583 1065:1.08697 1144:0.908377 1193:0.86991
4:0.912062 16:0.976403 133:0.920497 400:0.867718 459:1.06031 558:0.854313 564:0.860471 633:1.04498 648:0.877414 655:1.02287 657:0.893585 671:1.16234 742:1.00863 839:1.02675 871:1.21931 901:0.849799 1036:0.878737 1247:0.867998 1647:1.06791 1648:1.05245
126:0.827531 128:0.894655 183:0.88271 239:1.11035 398:0.875321 420:0.889356 503:0.998342 583:0.905525 589:0.948823 610:0.957983 611:0.825075 622:0.906729 702:0.864054 802:1.36191 973:0.832628 1365:1.16169 1432:1.09411 2301:0.845061 2328:0.849784 2333:0.872765
27:1.43941 28:0.821775 35:0.823535 50:0.872917 71:1.50515 72:1.52199 83:0.914648 179:0.829695 184:0.846901 185:0.91759 209:0.938615 315:0.853666 330:0.819805 395:0.956121 407:0.838695 462:0.846491 623:0.851911 779:1.00018 953:0.897192 990:0.884128
4:0.825853 27:1.02698 28:0.841759 31:0.831741 58:0.85864 83:0.910549 105:1.35436 115:0.853439 185:0.869517 270:0.848176 395:0.959298 490:0.864734 608:0.848043 623:0.931493 731:0.857615 779:0.944463 953:1.33253 956:1.27547 990:0.924812 1042:0.907434
19:0.847121 22:0.883541 333:1.01549 447:1.28592 462:0.941817 468:1.23841 530:0.955286 531:0.870509 860:1.09469 863:0.869809 1160:0.847615 1462:0.888304 1470:0.956307 1934:0.910769 1993:0.953882 2034:0.870615 2227:0.930257 2313:0.847138 2578:0.887595 2830:0.888923
368:0.963133 517:0.930963 518:0.827929 519:0.913218 556:0.890109 642:0.828649 731:0.858325 786:0.824363 962:0.879752 1047:0.842875 1145:0.822239 1146:0.880531 1265:0.943562 1330:0.889692 1421:0.882915 1489:0.853705 1491:0.822274 1564:0.834107 1703:0.813338 3140:0.811456
227:1.02204 1449:1.28131 1466:0.925544 1546:0.868758 1835:1.19949 1839:0.954536 1878:0.887583 1906:1.18138 1921:1.09404 1927:0.885036 1955:0.879542 1967:0.868439 1976:1.04594 1981:1.03 2315:0.849303 2384:1.07816 2698:0.864993 2936:0.871952 2943:0.8492 3608:0.963193
333:1.4904 450:0.934552 471:1.55426 472:1.35434 505:1.22438 619:0.822358 647:1.10989 729:0.895323 784:0.895784 891:0.841147 920:0.8592 961:0.878362 1004:0.837989 1093:0.825055 1170:1.26955 1234:0.840108 1360:0.872312 2433:0.884443 2696:0.842362 3070:1.03643
9:0.884966 11:1.0592 19:0.909827 26:0.869165 36:0.898953 37:0.9992 88:0.848057 150:0.981682 157:0.858859 274:0.896439 339:0.85659 565:0.918061 585:0.981104 586:0.937747 591:0.910169 692:0.844795 2516:0.84036 2868:0.853825 2942:0.879135 2985:0.834823
125:0.870659 181:1.29152 182:1.15493 183:1.0313 209:0.898711 239:0.998991 380:0.912124 388:0.889069 421:0.941265 501:0.942928 503:0.940764 589:0.959151 622:1.20154 802:0.948605 952:1.35062 973:1.0708 1281:0.936325 1365:1.05229 1431:0.910514 2328:0.884626
23:1.03291 46:1.40263 64:0.943104 72:1.24347 130:0.86149 140:1.15057 279:1.31746 388:1.07797 440:0.856122 501:1.22826 636:0.862235 678:1.02616 680:0.874671 1094:0.93258 1715:0.851147 2141:0.856364 2322:0.997522 3141:0.877583 3197:0.870846 3711:0.850662
97:0.941456 218:0.862645 238:0.879236 289:0.870762 311:0.826474 319:0.830201 342:0.806905 415:1.46798 498:0.91888 870:0.996901 936:0.904177 940:0.8732 1294:0.814674 1982:0.872105 2099:0.816982 2152:0.832197 2161:0.834219 2323:0.817963 2889:0.824143 3260:0.838937
11:0.833773 14:1.12146 28:0.836017 33:0.848837 46:0.868098 60:0.791656 153:1.23286 170:0.878011 188:0.801178 230:0.823628 233:1.05818 322:0.804461 327:1.21029 599:0.851438 616:0.794825 802:0.801171 867:1.14391 1525:0.801032 2279:0.804423 2665:1.1982
126:0.866403 152:1.02034 239:1.1411 420:0.85622 421:1.43163 584:1.03695 612:0.853358 622:1.48505 973:1.22736 1042:0.847639 1138:0.915523 1279:0.903477 1281:1.1628 1382:0.847208 1384:0.966091 1387:0.993336 1459:0.959295 1554:1.08189 1918:0.896881 3512:0.899141
62:1.3391 110:0.930199 134:0.832745 197:0.984128 199:1.23261 368:0.866055 423:0.972788 460:0.941792 529:0.857226 726:0.875916 750:0.988896 792:0.920156 922:1.03727 1583:0.928988 1831:0.85927 1836:0.942647 2045:0.851957 2199:0.874222 2312:0.867065 2321:0.838619
250:0.897088 328:0.792441 333:0.915855 447:1.13998 468:0.971181 596:0.814862 606:0.844543 618:0.819501 757:0.797398 860:1.0215 1013:0.807797 1106:0.846 1126:0.820466 1286:0.841035 1358:0.85713 1486:0.819543 1499:0.84945 1997:0.822278 2573:0.797598 2574:0.859907
286:1.41783 391:0.941875 543:0.887132 590:1.26292 630:1.57455 703:0.941717 704:0.930126 781:1.04251 810:0.890224 817:0.996314 818:0.900416 822:1.01839 823:0.928498 870:1.12309 950:0.934781 1017:0.94676 1196:0.885181 1989:0.914608 2246:0.885581 3623:0.916325
0:0.802477 36:0.797082 65:0.831954 66:0.879746 88:0.827204 90:0.824466 115:0.98604 116:0.801061 157:0.813052 251:0.807057 332:0.870941 385:0.966859 575:0.985595 1049:0.82782 1307:0.996165 1527:0.839629 1529:0.905611 2032:0.803672 2270:0.797985 3149:0.814061
64:1.04374 72:1.18188 220:1.39395 239:1.1136 271:0.877787 310:1.49419 326:0.863626 401:0.850988 605:0.858357 630:0.953808 843:0.886427 952:1.44462 1061:0.92467 1064:0.903219 1326:0.845532 2295:0.866686 2984:1.09575 3310:0.86143 3385:0.856278 3800:0.854572
125:0.801498 126:0.751921 229:0.758913 239:1.25957 280:0.762307 329:0.772484 363:1.15973 583:0.76781 702:1.27145 710:1.22966 1061:1.2541 1326:0.918826 1382:0.756023 1463:0.77763 1522:0.925771 1592:0.790028 1683:1.15341 1740:0.788406 2524:0.754723 3168:0.818632
105:0.807753 164:0.768202 429:0.891337 471:0.787708 563:0.928062 1475:0.788315 1500:0.781449 1921:0.7909 1949:0.784035 1961:0.844454 2113:0.797691 2168:0.770695 2270:0.868355 2303:0.897588 2904:1.01972 3038:0.779752 3401:0.969809 3402:0.785213 3449:0.937463 3803:0.800633
114:1.0794 122:0.87209 640:0.95802 786:1.01443 1298:0.856534 1329:0.870766 1330:0.871826 1502:0.869203 1600:0.863438 1851:0.854261 1857:1.3861 1887:0.849778 2480:0.924164 2534:1.07374 2594:0.888731 3292:1.56254 3313:0.891054 3349:1.24731 3466:0.846827 3637:1.14014
27:0.956053 33:0.830143 71:0.842848 83:0.844486 114:0.816541 169:0.824658 287:0.881499 305:0.872216 395:0.935827 469:0.807916 490:1.36704 491:0.962457 623:1.45411 731:0.993826 779:0.98034 874:0.815557 953:1.17943 956:1.07758 990:0.855821 2124:0.80825
5:0.908319 8:0.880558 115:0.88946 116:0.90872 156:0.934908 317:0.96687 357:0.987478 386:0.844963 508:0.878187 568:0.844831 688:0.864213 743:0.888775 845:0.847433 880:0.903866 894:0.836998 982:0.878076 1482:0.87642 1631:0.847565 1946:1.12507 2600:0.836736
220:0.934902 310:0.83406 342:0.810781 569:0.821515 694:0.833337 703:0.912589 710:0.960662 935:1.20326 1110:0.942999 1197:0.852599 1484:0.804324 1546:0.862503 1842:1.29366 1906:0.837454 1955:0.845362 2053:0.832043 2125:0.802767 2141:1.40004 2371:0.847203 2854:0.845941
4:1.26441 9:0.820769 10:0.970642 14:1.59754 19:0.821469 23:1.09364 32:0.826177 34:0.806822 47:0.913786 72:0.947633 170:0.963441 211:0.925593 227:0.881296 239:0.891158 244:0.808335 367:0.80685 501:0.830699 883:0.817338 1525:0.986769 2518:0.902623
0:0.951221 93:0.961662 266:0.962716 391:1.09022 405:0.877894 413:0.919311 547:1.23714 634:1.2865 666:0.873088 710:1.26867 712:1.15027 718:0.960658 824:0.891675 825:0.883983 869:1.02892 919:0.905208 1038:0.860843 1108:0.859845 1403:0.888813 2560:0.888162
77:0.734444 200:0.753946 225:0.789176 321:1.46037 599:0.734898 751:0.773378 977:0.750854 999:0.846625 1341:0.734715 1539:0.781258 1551:0.770555 1767:0.730894 1831:0.737837 2374:0.75943 2667:0.743189 3005:0.742088 3151:0.733868 3378:0.739444 3388:0.730394 3398:0.763415
125:0.914136 129:1.11764 380:0.955465 420:0.852605 503:0.996458 589:1.00577 610:1.49108 611:0.859164 630:0.862786 886:1.09185 972:0.845666 1321:0.849117 1322:0.913158 1432:0.906355 1453:0.920831 1738:1.01285 1783:0.833871 2301:0.847731 3665:0.901579 3784:0.875748
26:0.958134 44:0.852848 81:0.946008 105:0.847035 159:1.08437 218:0.965419 491:0.880985 652:0.861326 812:0.868249 954:0.88632 1054:0.985811 1172:0.860333 1535:0.858032 1617:0.854839 1624:0.877857 2490:0.964279 3197:0.85358 3200:0.922813 3265:0.874309 3944:0.922586
232:0.834073 591:0.838276 831:1.3302 1061:0.847172 1519:0.97609 1624:0.835683 1636:0.904571 1637:0.980961 2868:1.36998 2942:1.33769 2985:0.855727 3104:0.822149 3152:0.842437 3199:1.48169 3263:1.2423 3403:0.820216 3487:1.0627 3610:1.1173 3757:0.844033 3839:0.842005
217:1.34149 264:0.858666 343:1.08334 354:0.821363 363:0.994783 395:0.892384 429:1.43874 608:0.929053 779:0.857532 787:0.884282 956:0.844928 998:1.26795 1273:0.93967 1451:0.818808 1475:0.946197 1839:0.83035 1921:1.352 2581:0.824417 3194:0.823659 3669:0.962165
227:1.0516 261:1.09037 332:0.824104 355:0.834917 385:0.875676 419:1.36091 428:0.860595 699:0.928152 771:0.83017 779:0.819609 957:0.966723 1152:0.856607 1179:1.03345 1634:0.836161 1868:0.812367 1898:0.985196 1900:1.06413 2248:0.82729 2653:0.994717 2813:0.886692
81:1.25695 220:1.08238 498:0.85265 563:0.897223 887:0.858665 935:1.11069 1064:0.849039 1318:0.928697 1343:0.866345 1402:0.822814 1665:0.813519 1732:0.924396 1842:0.90061 1863:0.871158 1881:0.873137 2040:0.858128 2053:0.836356 2055:0.844867 2596:0.828056 3489:0.928703
152:0.830251 309:1.0432 363:1.28817 386:0.810981 547:0.844169 563:0.853141 568:0.920673 615:0.952121 622:1.2508 876:0.825682 973:0.838073 998:0.890833 1138:1.4322 1271:0.834413 1280:0.895397 1281:1.16181 1381:0.881011 1554:0.88226 2082:0.797562 2486:0.886917
26:0.850368 105:0.835807 199:1.3335 564:0.871015 577:0.866007 590:0.97303 753:0.854527 851:0.864188 996:1.10802 997:0.859143 1167:0.837 1190:0.871097 1394:0.883353 1787:0.884936 1980:0.826611 2026:0.912831 2162:0.9157 2178:0.911761 2311:0.863701 3289:0.836922
23:1.12375 46:1.41945 72:1.25317 82:0.871176 130:0.875817 140:1.32727 279:1.25777 310:0.870323 388:0.872175 439:0.872101 440:0.883542 501:0.992843 636:0.907639 678:0.888821 680:0.871803 765:0.940038 1086:0.861346 1094:0.855412 2322:0.86642 3141:0.880626
8:0.854972 11:0.870935 31:0.910685 65:0.91562 66:0.939946 67:0.922999 88:0.96259 115:1.41179 116:0.907904 156:0.886738 357:0.98672 363:0.862577 385:0.912329 508:1.02989 575:0.949616 617:0.854656 683:0.866661 1482:0.846304 1527:0.856525 1703:0.942567
218:1.07031 321:0.83302 390:0.866468 449:0.847223 450:0.877219 471:1.39478 472:1.31534 618:1.00074 729:0.894045 730:0.846934 741:0.877481 784:0.998442 1025:0.964138 1170:0.875848 1360:0.888215 1650:0.86279 2248:0.902696 2276:0.845439 2737:0.840391 3255:0.82766
71:0.869356 238:1.22244 240:0.987336 289:0.895234 311:1.12325 319:1.07749 498:0.923441 499:0.861633 630:0.860148 666:0.854976 706:1.24992 837:0.88716 870:0.890369 935:0.877455 941:0.852046 994:1.16987 1022:0.900929 1112:0.822041 2256:0.827161 2920:0.822244
451:0.813379 452:1.0841 638:0.795974 1102:1.08429 1103:0.827911 1145:1.05407 1146:1.12205 1148:1.02824 1149:0.835352 1151:1.18134 1211:1.09153 1242:0.829707 1267:0.83488 1420:1.29418 1571:0.886925 1679:1.01122 1925:0.812822 2066:0.81584 2523:0.865264 3867:0.874804
266:0.828252 361:0.858539 391:1.33829 543:0.888744 547:0.821962 590:1.1489 628:0.848251 630:1.25055 707:0.894088 720:0.842539 781:1.19624 817:0.939882 824:0.849324 870:0.926639 897:0.818166 1038:0.906293 1391:0.877798 1434:0.817515 1652:0.833795 2510:0.8392
55:0.868117 183:0.963933 220:0.830193 239:1.35109 310:1.03321 388:0.861384 396:0.840159 421:0.896043 584:1.26401 589:0.899929 611:0.890334 952:1.31433 973:1.20177 1365:1.37727 1432:1.04525 2236:0.868902 2328:0.983467 2483:0.923188 3181:0.887401 3412:0.876719
4:0.982802 5:0.886579 51:0.861872 58:0.928014 105:0.839108 270:1.00866 363:1.07844 400:1.07632 532:0.849551 615:1.22697 726:0.846844 858:0.860881 1015:0.837951 1029:0.890856 1030:1.1219 1047:0.858142 1183:0.852477 1269:0.834719 1457:0.844474 3675:0.835701
447:1.33203 468:1.04208 471:1.01764 505:0.866578 521:0.855809 588:0.937617 618:0.858949 783:0.88898 784:0.846103 863:0.841473 920:0.896412 1006:0.896887 1104:0.859948 1286:1.00301 1464:0.836215 1965:0.897868 1993:0.920702 1997:0.878174 2276:0.838862 2363:0.83922
185:0.87697 333:1.10894 360:0.848998 450:0.87136 471:1.50941 472:1.31303 647:0.817739 729:0.854036 891:0.837763 961:1.01815 1004:0.874724 1011:1.07859 1170:0.909791 1470:0.815525 1961:0.901838 2313:0.875027 3056:0.881135 3212:0.955559 3404:0.824826 3438:0.817902
10:0.804809 23:0.890709 64:1.13549 92:1.08898 161:1.2208 211:0.792374 227:0.906029 274:0.819479 275:1.03162 319:0.804561 502:0.806854 573:0.789434 1053:0.795495 1237:0.784123 1294:0.797428 1471:0.828869 1712:0.812826 1806:0.803041 2754:0.88665 3182:0.800862
92:1.42523 161:1.38614 266:0.838351 275:1.10427 634:1.03018 702:0.883938 824:0.824652 1039:0.955964 1196:0.857241 1806:0.835931 1939:0.824884 2251:0.932586 2493:0.836013 2632:0.827284 2633:0.837776 2687:0.843614 2865:1.00281 2937:0.845474 3091:0.872556 3207:0.825891
416:1.29438 447:1.12141 450:1.0032 471:1.44685 472:1.13358 582:0.863268 619:0.854812 784:0.905022 863:0.925437 1500:0.882031 1938:0.848502 2085:0.891614 2168:0.85615 2276:1.02425 2407:0.849968 2434:0.848828 2513:0.845498 2578:0.86966 2792:0.836456 2902:0.83641
119:1.03281 120:1.27996 191:1.34548 194:0.914427 195:0.922824 225:0.90065 229:1.06786 280:0.909307 410:0.936948 607:1.17564 777:0.938168 977:1.42179 1363:0.898903 1402:1.08588 1732:1.16832 2348:0.928664 2495:0.932022 2595:0.977147 2727:1.02272 3145:1.00245
437:1.42293 467:0.855461 596:0.880626 769:0.955143 921:0.960589 1203:0.978869 1328:0.926151 1462:1.23482 1463:0.945278 1736:0.901957 1758:1.16169 1759:1.03743 1894:1.04669 1999:0.893286 2298:1.17266 2691:0.956858 2713:0.887415 2714:0.907374 2715:0.90844 3341:0.931425
72:1.05372 220:1.28481 239:1.17692 310:1.18464 346:0.85963 501:0.852826 583:0.868523 952:1.28742 1036:0.874723 1061:0.906458 1064:0.888396 1464:1.00464 2949:0.84055 3310:0.829536 3385:0.866509 3605:0.878045 3607:0.842851 3671:0.897742 3800:0.853652 3824:0.861045
9:1.1306 33:0.856741 37:0.917669 46:0.893147 87:0.878923 140:0.952579 150:0.973819 197:0.906666 279:0.879827 366:0.856807 497:0.863592 501:0.949773 585:1.07507 586:1.0607 591:0.976046 678:0.899912 765:0.856896 766:0.907444 768:0.895633 1294:0.858647
0:1.19593 186:0.86323 189:1.03541 190:0.872639 390:1.17286 391:1.04647 547:1.04247 575:1.10782 688:0.904303 718:0.887015 782:0.956636 2032:1.07494 2130:1.05951 2431:0.860128 2432:0.893936 2551:1.1204 2645:1.28373 2732:0.913986 2824:0.881228 2964:0.973476
89:0.860289 456:0.864504 528:0.88043 563:0.852753 640:0.868558 641:0.844077 786:0.862534 1205:0.893583 1227:0.883876 1229:1.00762 1287:1.11375 1297:1.17245 1856:0.849052 1857:0.96867 1947:0.852074 1948:1.00965 2095:0.858567 2146:0.858541 3189:0.912309 3292:0.972147
22:1.01779 23:0.805938 56:0.790608 89:0.958687 168:0.798203 172:0.939468 174:1.20071 176:1.20153 181:1.21637 182:1.21717 183:0.866085 203:0.800222 204:1.27259 420:0.814778 501:0.841942 784:0.786966 881:0.802403 1653:0.799737 1654:0.80354 1967:0.810602
