3865 3956
300:0.990035 415:1.09399 442:1.15079 487:0.846991 590:0.826339 631:0.787165 870:0.812382 897:0.820964 995:1.03408 1086:0.847616 1725:0.843251 1754:0.826147 1759:0.784352 1875:0.830335 1940:0.90453 2142:0.809802 2143:0.807654 2235:0.785926 2512:0.783733 2590:0.785097
169:1.39988 348:1.4484 726:0.798361 1124:0.921314 1125:0.865913 1153:0.793654 1285:0.808528 1353:0.799966 1472:0.806217 1475:0.829197 1625:0.801537 1882:1.07674 1935:1.2325 2124:1.10104 2194:0.801241 2370:0.885414 2934:1.24824 3135:1.44511 3272:0.819357 3798:0.845552
35:0.797057 127:0.808563 217:1.28074 263:0.89747 452:0.850894 491:0.909126 513:1.03057 539:1.02371 912:0.945681 1040:0.807679 1041:0.859978 1042:1.17827 1679:0.798676 1790:0.888512 2153:1.20384 2215:0.82019 3119:0.876487 3144:0.806992 3279:0.809256 3815:0.859017
121:0.767134 129:0.780805 185:0.885654 203:1.36958 283:0.801596 333:0.856394 388:0.863658 397:0.801375 419:1.52051 1152:0.888906 1272:0.769339 1500:0.833188 1769:0.826761 1813:0.796444 1898:1.41969 1901:0.78984 1973:0.776754 2224:0.801073 2261:1.41699 2813:0.994812
155:0.810557 254:0.867703 397:0.920328 429:0.832368 471:0.872195 1042:0.828461 1434:0.925293 1461:0.89349 1920:1.08636 1961:1.04726 1969:0.935922 1982:0.947342 2099:1.11906 2100:0.881892 2161:0.855075 2303:0.864889 2666:0.888527 2899:0.85566 3137:0.855642 3449:0.850456
4:0.800866 122:0.785901 282:0.799858 369:0.888178 484:0.791852 485:0.850274 563:1.27002 570:0.873816 572:0.79059 916:0.820211 923:1.01859 1047:0.782675 1399:0.872245 1455:0.831198 1487:0.915442 1659:0.798141 1726:1.22041 1727:1.25706 2353:0.842218 2621:0.882031
0:1.03649 1:0.884361 1255:0.989505 1256:1.08166 1257:1.16764 1310:0.939608 1311:1.08699 1312:0.944111 2374:0.884395 2464:0.964679 2905:1.42747 2966:0.881331 2968:0.948008 2969:0.935598 2970:0.924518 2972:0.952721 2973:0.887689 2975:0.95855 2992:1.0425 3007:0.906883
217:0.847791 283:0.834515 397:0.921032 471:0.929427 562:0.894471 935:0.890012 998:0.953311 1179:0.917915 1449:0.975898 1453:0.815433 1842:1.08903 1906:0.966763 1921:0.9089 1966:0.851947 1980:0.827804 2300:0.819832 2936:0.814871 3116:0.819043 3400:0.815854 3812:0.831314
53:0.893518 93:0.973494 286:1.16372 543:1.08343 590:0.953852 626:1.30641 630:1.20532 703:0.920249 704:1.17001 705:1.00798 706:0.939496 709:1.02725 710:0.885574 817:0.927496 819:0.969724 837:0.937344 869:0.901192 950:0.880596 1196:0.884552 1302:0.892106
63:1.26198 133:0.936428 252:0.846186 378:0.847371 564:1.34154 572:0.82849 633:0.875502 655:1.06423 671:1.20955 712:0.828579 821:0.849897 852:1.22963 996:0.833884 1033:0.821882 1065:1.03132 1144:0.858334 1193:0.865812 1247:0.829371 1470:0.833957 2073:0.903549
4:1.16386 8:0.825244 22:0.966346 32:0.83861 41:1.33602 45:1.12546 173:0.837517 207:0.823202 279:1.06558 705:0.87145 881:0.833975 1047:0.844323 1516:0.821141 1519:0.925527 1521:0.838958 1536:0.986093 1538:0.865134 1606:0.865216 1631:0.900058 3392:0.890014
72:1.03797 205:0.811613 220:1.29213 239:0.900132 252:0.901554 310:1.03829 395:0.894097 589:0.799723 780:0.832839 952:1.39588 1061:1.00653 1500:0.848552 2276:0.875205 2709:0.803975 2949:0.805541 2984:0.88913 3311:0.821987 3605:0.832362 3671:0.814346 3792:0.813132
414:0.850243 451:0.879774 452:0.910543 539:0.816864 731:0.865831 1042:0.948492 1096:0.812729 1145:0.857886 1146:0.837299 1511:0.825444 1540:0.824741 1790:0.850765 1817:0.864488 1877:0.952126 1949:0.95243 2153:1.38069 2215:0.880586 2620:0.848939 2760:0.804343 2873:0.83591
161:0.87193 212:0.826678 275:1.487 319:0.841519 636:0.874857 673:1.09503 1086:0.83929 1806:0.838329 2281:0.794951 2308:0.826928 2441:0.846175 2543:0.784998 2597:0.854685 2683:0.797102 2748:0.848135 3092:0.928156 3207:0.78619 3208:0.848897 3209:0.795457 3426:0.81054
19:1.01034 98:1.03024 118:0.863124 119:1.09119 120:1.1944 147:0.877384 159:0.871812 191:1.13102 193:0.83378 194:0.897485 219:1.02349 222:0.833174 229:0.909704 410:0.844959 443:0.89317 607:0.928536 967:0.856939 977:1.09875 1402:1.0196 1732:0.903162
81:1.06667 109:0.993093 110:0.912491 199:1.00515 423:1.25813 459:0.921456 522:0.89117 524:0.91786 633:0.960673 648:1.06276 652:0.961618 726:0.929159 753:0.889272 789:0.956345 828:0.98993 910:0.877358 926:0.869518 1002:0.899711 1034:0.905093 2136:0.896907
227:1.01312 261:1.28448 276:0.879583 283:0.920817 286:0.898623 332:0.876299 373:0.970346 419:1.29334 562:0.874224 693:0.881735 699:0.976999 1179:0.989539 1194:0.893404 1898:0.879056 1900:1.37731 1922:0.912525 2285:0.913637 2604:0.990537 2653:1.20147 2866:0.917793
118:0.815453 119:0.828524 120:0.881917 185:0.861752 191:1.27571 195:1.34508 243:0.886328 333:1.32491 415:0.921914 607:0.873702 702:0.819089 777:1.02349 778:1.45168 977:1.32354 1470:0.82867 1769:0.821786 2257:1.43025 2451:0.935687 2495:0.880157 2731:0.834965
36:0.8764 43:0.969158 44:0.877437 78:0.986624 153:0.924606 159:0.857696 426:0.98371 488:0.834176 734:0.890125 992:0.845358 1147:0.917497 1441:0.833826 1580:0.8579 1624:0.899914 2986:0.85867 3103:0.937545 3133:1.17806 3197:0.867256 3373:0.845467 3440:0.858886
23:1.37373 32:0.821784 34:0.813038 131:1.25243 140:0.936272 210:0.875736 227:0.882016 256:0.877697 287:0.809972 310:1.04232 388:1.0414 501:0.958129 584:0.827657 604:1.10931 673:0.841573 700:0.81663 780:0.931112 842:0.865661 1362:0.819069 1811:0.827689
831:0.800051 912:0.811843 1181:0.816133 1539:0.794304 1540:1.27961 1790:0.820957 2153:1.5001 2367:0.885616 2760:0.815023 2958:0.850054 2997:0.895388 3151:0.84603 3175:0.788556 3238:0.784744 3239:0.790537 3313:0.843192 3466:0.786416 3755:0.835555 3804:0.78922 3840:0.81884
286:1.09006 590:0.920008 626:0.927013 630:1.07035 662:0.930041 664:0.962629 703:0.925786 704:1.3449 705:1.46381 709:1.23158 810:1.10734 815:0.891126 816:0.87935 818:0.866154 837:0.897634 838:1.12633 950:0.863683 1017:0.870065 1169:0.880222 1606:0.908656
23:0.907715 46:1.22514 64:0.978103 72:1.45944 140:1.07624 179:0.875951 233:0.882818 252:0.991499 256:0.949134 279:1.0652 310:0.940024 314:1.00172 329:0.888121 330:0.88129 366:0.952719 501:1.22271 502:0.931704 636:0.926879 765:0.931567 843:0.879404
98:0.804703 147:0.859539 162:0.826958 195:1.04442 248:0.872834 415:0.798618 471:1.10797 778:0.982299 1193:0.890766 1343:0.814561 1464:1.12166 1500:0.987158 1901:0.818391 2001:0.831262 2257:0.86379 2402:0.840283 2434:0.894009 2451:0.799821 2477:0.863594 2706:0.798813
8:0.810779 81:0.860035 115:0.839944 156:1.188 323:0.875246 357:1.07634 363:1.07609 378:0.887518 386:0.924785 735:0.811329 876:0.871934 895:0.893712 982:0.860903 1243:0.829927 1260:0.826667 1271:0.872348 1482:0.99293 3134:0.835968 3379:0.907057 3736:0.8421
403:1.04967 562:0.834115 630:0.996122 703:1.12035 710:1.20262 781:0.820735 921:0.834208 947:0.863915 1109:0.887239 1169:0.840891 1404:0.82857 1434:1.47688 1435:1.01722 1465:1.14628 1553:0.838124 1646:1.05732 1695:0.832116 1754:0.882338 1769:0.819207 2843:0.834074
35:0.863531 166:0.806027 167:0.827783 240:0.817673 292:0.925619 498:0.85481 597:0.83929 703:1.46215 935:0.863695 1109:0.846281 1176:0.9591 1434:0.846173 1694:0.837716 1840:0.820743 1989:0.820348 2695:0.853997 2720:1.06409 2854:1.00743 2855:0.988035 2862:0.831764
10:0.896291 21:0.863746 23:1.08778 27:0.961214 50:0.937437 140:0.943675 166:0.878024 173:0.855299 183:0.936015 184:0.865442 209:0.861762 227:0.975901 238:1.01127 396:1.14968 673:0.880912 956:0.92067 990:1.02811 1365:0.877226 1712:0.850386 1784:0.880412
4:0.885433 7:1.26186 8:1.37848 58:0.877783 67:0.975058 70:0.835578 87:0.870918 88:1.38808 90:0.833411 116:0.893287 156:1.05385 171:0.851941 268:1.23036 305:0.831408 385:0.940935 386:0.98402 387:0.904356 683:0.914208 1295:0.836459 2615:0.87957
6:0.917635 16:0.935614 132:0.827989 133:0.870612 358:0.949411 378:0.833436 444:0.82445 497:0.837306 548:0.821572 582:0.818558 590:1.51379 666:0.93784 670:0.81984 671:0.818067 932:0.861658 1639:0.828336 1705:0.957763 1733:0.850349 2104:0.889849 2256:0.819417
72:1.08225 140:0.911398 171:0.866308 183:1.05647 239:0.893406 310:1.56115 388:1.42978 501:0.855793 584:1.02054 589:1.1371 698:0.887293 952:1.06449 1226:0.851297 1366:1.24766 1367:1.13047 2236:0.829847 2408:0.866501 2949:0.876059 3271:0.832471 3412:0.881112
7:0.835112 98:0.837027 120:0.844444 229:0.862127 239:0.935639 280:1.04333 363:0.948211 379:0.830366 386:0.84455 876:0.901159 1042:1.01886 1061:0.963384 1096:0.857917 1241:0.860736 1482:0.935196 1732:1.13756 2292:0.839441 2347:0.832676 3379:0.83115 3399:0.87763
4:0.99391 11:1.30847 27:1.11198 28:0.874039 35:0.937674 82:0.873211 90:0.927462 105:0.880219 185:0.909717 192:0.894122 217:1.32159 343:0.93456 395:0.943068 417:0.855897 866:0.941903 881:0.950813 953:0.916917 1612:0.873308 1720:0.869283 1784:0.921078
4:1.019 11:1.13731 22:1.04716 23:0.971626 27:1.2029 29:1.25863 32:0.893906 46:0.944403 48:0.950614 184:0.886089 204:0.888792 233:0.893044 279:1.37536 314:1.01777 324:0.933092 449:0.883106 501:1.03132 573:0.891057 779:0.905387 1094:1.01485
10:0.887237 13:1.02639 14:1.00376 23:1.60754 32:0.907084 41:0.953241 72:1.07747 92:0.904236 161:0.884771 211:0.906463 227:1.03519 256:0.961748 310:0.966066 673:0.929665 780:0.939681 1066:0.880805 1362:0.863722 1525:0.857773 3346:0.874387 3884:0.873533
4:0.978639 7:0.926669 8:0.987069 88:1.00456 105:0.957062 339:0.899879 881:1.02689 967:0.889265 1030:0.895183 1487:0.951135 1516:0.870252 1519:0.862591 1521:0.890607 1535:1.00269 1536:0.928815 1538:0.901429 1613:0.868993 1802:0.921459 3187:0.944825 3440:0.868545
71:0.888985 153:1.04773 431:0.90843 484:1.22663 485:0.948477 1088:0.849292 1105:0.860952 1399:1.05338 1401:1.07468 1487:0.863878 1488:0.871876 1726:0.829546 1727:0.844891 1849:0.851121 1893:0.833006 2135:1.06058 3102:0.875653 3105:0.833954 3844:0.842267 3941:0.941388
4:1.26458 24:0.867376 90:0.882691 209:1.37285 309:0.829462 373:0.843498 731:0.847346 881:0.928245 967:1.00753 1047:0.853754 1515:0.897088 1516:1.09769 1521:0.988034 1535:0.988739 1536:1.11343 1537:0.881916 1538:0.909745 1613:1.02261 3187:0.845878 3234:0.831037
63:0.909039 333:1.25864 444:0.86662 564:1.41918 567:1.53802 582:0.888754 590:1.39022 655:0.853418 671:0.913934 710:0.865091 747:0.882944 903:0.847551 921:1.35592 1033:1.2173 1079:0.854093 1144:0.857441 1193:0.879761 1258:0.859554 1500:0.965832 1614:0.880809
85:0.853778 129:0.859462 203:0.868536 283:1.23778 293:0.827322 419:1.55332 562:0.853013 699:1.10397 732:0.890222 1152:1.04596 1769:0.90315 1785:0.860709 1898:0.956399 1900:0.874106 1901:0.997137 1909:0.943166 2217:0.856708 2261:0.956018 2300:0.858817 2813:0.850739
153:0.909445 436:1.13782 511:0.931377 1020:0.836096 1211:0.943752 1248:1.16493 1275:1.07873 1565:1.20024 1662:1.07896 1844:0.908872 1847:0.848541 1848:1.34925 1849:1.47083 1876:0.892329 1893:1.38198 1895:0.912482 1924:1.14544 2066:0.856501 2220:0.899181 2811:0.897093
68:0.842398 138:0.922485 139:1.29409 149:0.841167 310:0.995682 318:0.946145 333:0.98566 447:0.888624 682:1.07612 1328:1.34534 1462:0.829727 1552:0.829136 1903:0.846874 2043:1.21335 2244:0.832289 2302:0.886573 2335:0.852859 2433:0.822562 2605:0.970445 2612:0.918568
29:0.978652 46:1.08335 72:1.21835 88:0.93507 130:0.86365 168:0.896972 252:1.0369 310:1.04915 385:1.25115 407:1.18757 448:0.866124 449:0.897678 678:0.862494 683:0.970142 762:0.90954 768:0.880611 843:1.15335 957:0.888014 1578:0.925038 2248:0.866534
286:1.44165 391:0.837988 505:0.86072 547:0.955768 563:0.942614 570:1.18175 630:0.850612 634:0.956621 660:0.836022 704:1.01984 707:0.875858 709:0.851001 710:0.933106 941:0.843233 994:0.841537 1017:1.37258 1038:0.937758 1091:0.851308 2560:0.847811 3623:0.900609
1:0.904178 11:1.11784 71:0.805932 153:0.99718 264:0.863608 417:0.834169 431:0.894434 432:0.829904 474:0.888058 484:1.1745 485:0.86382 500:0.86819 531:0.82501 1399:0.926706 1726:0.851681 1727:0.867179 1877:0.944416 2620:0.845203 3804:0.835082 3941:0.836386
529:1.07265 591:1.09351 609:0.822807 831:1.22438 1170:0.830294 1519:1.26941 1636:0.865994 1637:1.33081 2868:1.39576 2941:0.831712 2942:1.52386 2985:0.900537 3152:0.890526 3199:1.55316 3263:1.15004 3466:0.86176 3467:0.844487 3487:1.32775 3571:0.846633 3610:1.48324
0:0.867748 81:1.03352 93:0.904493 167:0.849466 265:0.83785 266:1.34306 391:0.923362 504:0.838368 570:0.878441 634:0.844566 703:1.34548 710:1.26331 712:1.55266 719:0.974399 820:0.892964 919:0.968575 1169:0.981976 1403:0.986332 1404:0.983158 1547:0.841681
10:0.900707 14:0.819088 23:1.36981 27:0.915933 29:0.895749 30:0.824488 70:0.814921 82:0.860758 238:1.41274 245:0.813308 289:1.04963 311:0.860839 319:1.28142 320:0.841646 562:0.888849 701:0.817057 990:0.963265 1300:1.17123 1525:0.830409 1720:0.818654
72:1.41163 93:0.956244 138:0.901296 139:1.47114 205:0.943855 207:0.954403 252:1.33038 310:1.39765 680:0.928741 684:1.04107 774:0.944114 852:0.929416 877:0.890896 1131:0.888035 2073:0.996694 2248:1.04639 2295:1.00819 2567:1.01435 3280:0.93992 3833:0.869918
166:0.95103 167:0.871176 309:1.0016 337:0.86009 935:1.067 998:0.86339 1246:0.864147 1449:1.10791 1484:0.809147 1559:0.880078 1842:1.12802 1881:0.808718 1906:0.91177 1921:1.05058 2141:0.902923 2272:0.808722 2360:0.816705 2371:1.09057 2689:0.835057 3400:0.809213
53:1.06654 81:0.941054 328:0.852339 547:1.04979 615:0.846428 634:0.935587 694:1.05942 716:0.882038 992:1.19631 1014:1.19079 1140:0.905861 1411:0.956381 1547:0.860937 1624:1.00688 2176:0.954496 2668:0.890198 3103:0.895865 3133:0.849504 3541:0.845151 3929:0.872699
71:0.839258 81:0.843269 115:0.910335 169:1.02314 369:0.935239 432:0.837696 731:0.905408 799:0.94822 912:0.866916 1047:0.93906 1078:0.858025 1273:0.891302 1542:0.853684 1566:0.843388 1631:0.918623 2763:0.836845 2996:1.0268 3365:0.837127 3564:0.832671 3622:0.861318
37:0.800204 115:0.796472 134:0.7996 159:0.964698 344:0.798543 462:0.830246 508:0.963752 561:0.809622 617:0.924694 858:0.904347 942:0.901839 1005:0.856369 1074:0.922848 1132:0.795964 1161:0.815148 1206:0.81391 1213:0.810275 1215:0.80442 1617:0.842209 2132:0.812032
282:0.853996 431:0.834487 484:1.13499 620:0.855038 1877:1.23932 1898:0.818619 2048:0.826065 2153:1.41726 2194:0.848044 2215:0.845049 2367:0.881478 2620:1.02476 2760:0.903109 2870:0.845615 2906:0.812478 3140:0.954106 3238:0.842401 3239:0.814206 3804:0.992167 3840:0.820767
529:1.00485 591:1.02177 609:0.828924 831:1.26885 1519:1.27994 1637:1.34342 2868:1.35818 2942:1.49951 2985:0.889261 3130:0.831947 3152:0.852854 3192:0.859292 3199:1.52581 3263:1.14768 3466:0.87702 3467:0.852257 3487:1.25758 3571:0.867506 3610:1.5067 3757:0.842797
53:0.976526 239:1.02823 286:0.888584 400:0.886899 503:0.992502 543:0.850847 547:0.880819 659:1.4735 662:1.24783 664:1.52081 665:1.38821 705:1.06107 709:0.972614 716:0.850654 717:0.935671 815:0.947597 819:0.877815 869:0.877254 1302:0.875482 1468:0.976321
4:1.27602 166:1.23991 167:1.26531 265:0.892396 400:1.36122 543:0.872486 562:0.915892 626:1.02307 658:1.40466 659:1.0883 662:1.36374 663:1.01778 664:0.9458 665:0.91739 703:0.911095 705:0.89435 709:0.878617 712:0.872702 825:0.893614 919:0.878477
218:0.899534 248:0.886082 321:0.813838 342:0.824953 416:1.44059 447:0.933144 450:0.926155 471:1.34811 472:0.8277 647:0.832881 772:1.08359 1263:0.814326 1328:0.827402 1470:0.823901 1906:0.842866 1907:0.816439 2116:0.847992 2276:0.912702 2434:0.981305 2943:0.817457
28:0.800142 49:0.795141 459:1.17478 460:0.793497 465:0.783006 599:0.797492 739:0.806615 812:0.821713 1042:0.801348 1099:0.773632 1192:0.779364 1478:0.876467 1725:0.786423 1732:0.818304 1831:0.823996 1834:0.792085 1993:0.778162 2239:0.839911 2312:0.850434 2727:0.821506
69:0.815062 132:0.908017 197:0.8371 389:0.882051 390:1.20057 391:0.968927 400:0.806481 471:0.945886 472:0.84964 505:0.934713 642:0.845634 712:0.876583 797:0.829805 822:0.938822 854:0.825715 921:0.822878 1036:0.884994 1118:0.84779 1266:0.852985 1409:0.973508
417:0.88767 451:0.928931 452:1.04272 514:0.878998 540:0.980741 541:0.849734 563:0.904271 793:0.870925 888:0.857481 1145:0.896324 1146:0.91821 1205:0.89186 1221:0.897346 1223:1.08371 1241:0.937234 1242:0.906065 1420:0.904159 1571:0.959129 2242:0.914253 2345:0.906245
23:1.01738 46:1.37305 72:1.00919 140:1.29185 205:0.805723 252:0.847457 279:1.23362 310:1.15757 314:0.928305 366:0.820026 388:1.28466 501:1.09587 613:0.817845 673:0.804118 678:0.985912 1496:0.862311 1785:0.835719 2261:0.82686 2611:0.863749 3141:1.26881
4:1.26734 13:0.853921 14:0.853955 33:0.859598 48:0.898517 88:0.840577 95:0.839 139:0.887662 205:0.879825 233:0.928644 292:0.83143 305:0.874186 310:1.03141 435:0.862921 446:0.82545 599:1.37257 618:0.857464 1099:0.837004 1551:0.851063 1725:0.91118
164:1.44799 254:0.895071 649:1.02141 1364:0.92367 1462:1.22662 1961:0.94078 2270:1.30696 2303:0.979258 2324:0.919407 2903:1.45388 2904:1.49378 2989:1.4659 3019:1.08455 3042:0.946902 3044:0.924292 3046:0.939414 3065:0.911126 3449:0.878275 3599:0.992268 3600:0.931064
348:0.941124 519:0.903523 563:0.850142 577:0.870215 735:1.02745 895:1.0806 1187:0.890171 1190:0.867728 1197:0.840194 1205:0.859403 1260:0.841246 1287:0.906787 1948:0.877401 2370:0.853162 2659:0.859849 2893:1.15816 2991:0.918623 3098:0.883333 3135:0.851907 3189:0.845944
166:0.991368 167:0.992805 253:0.931005 292:0.951659 293:1.05162 569:1.07101 674:0.903425 935:1.0601 1449:0.980644 1546:0.911803 1695:0.905022 1840:0.911225 1842:1.1056 1906:1.26157 1921:1.04726 1927:0.908616 1929:0.920419 1930:0.92748 1955:0.968861 2459:1.03357
105:1.04195 363:1.23541 364:0.904702 400:0.905766 519:0.895437 563:1.01128 577:0.858372 615:1.17319 829:0.905682 858:0.846652 934:0.844753 961:0.873681 1010:0.83424 1011:0.834924 1015:0.888906 1187:0.973218 1208:0.841019 1269:0.915287 1564:0.848366 1704:0.83481
27:0.845733 127:1.06989 265:1.02021 491:1.26118 513:0.826778 539:0.828271 571:0.941502 590:0.868735 629:0.899027 666:0.843438 668:0.88474 706:0.841404 716:0.988327 837:0.818489 882:0.804939 1042:0.963693 1246:0.852503 1336:1.01224 1337:0.814996 3119:0.818573
99:0.822443 164:0.907208 333:0.867783 429:0.875019 471:0.848641 649:0.886044 1042:0.82622 1464:0.863349 1500:0.83542 1961:1.31296 1968:0.817245 1980:1.10179 2303:1.32199 2904:1.34473 2989:0.875766 3057:0.836641 3401:0.976328 3402:0.871349 3449:1.43049 3575:0.894797
1:1.02064 81:0.933364 154:1.101 189:0.897183 277:0.860478 296:0.885519 303:0.914233 390:0.885907 400:0.998518 404:1.06491 505:0.850109 558:0.841576 563:0.966323 782:0.914886 854:0.852679 927:0.898747 1108:0.849366 1316:0.867749 1581:0.851567 1692:0.839812
129:0.824593 185:0.878786 203:0.989753 415:1.00117 419:1.52647 771:0.832363 778:0.83322 1152:1.43588 1500:0.992119 1769:0.877682 1888:0.863073 1898:1.50989 1899:0.862074 1901:1.27434 1922:0.874962 1973:0.857717 2118:0.837096 2217:0.847107 2261:0.872457 2813:0.980467
429:0.872148 563:1.05505 615:1.07412 829:0.888165 1475:0.936704 1559:0.983684 1835:0.917837 1839:0.942726 1881:1.19706 1900:0.844028 1921:1.19345 1935:0.969362 1976:0.843107 1980:0.901927 2156:0.843758 2371:0.835381 2689:0.897186 2930:0.871977 3075:0.96453 3272:1.1449
239:0.781955 240:0.909775 305:0.793063 323:0.793453 415:0.78885 420:0.789251 563:1.10954 568:1.28616 806:0.799543 847:1.14959 923:0.778908 1377:1.2875 1378:0.90884 1384:1.10403 1391:0.77606 1431:0.786441 1942:0.831032 2301:0.800369 2622:0.775263 2833:0.774581
4:1.40569 41:0.923224 45:0.981731 109:1.20609 110:0.94917 242:0.978299 400:1.42887 459:1.23515 529:0.892174 558:0.997223 657:0.998357 671:1.19931 747:0.910635 750:1.18047 752:0.960009 792:0.885012 839:1.01642 915:0.882926 979:0.88641 1035:0.904557
76:0.806797 103:0.78628 218:1.01014 264:0.823827 321:1.25853 416:1.12524 419:0.976692 668:0.791644 699:0.924336 771:0.781824 772:1.15597 1152:1.02225 1299:0.781114 1629:0.794615 1632:0.780259 1898:1.28302 2036:0.800736 2118:0.872969 2323:0.828034 3547:0.869195
16:1.03106 63:0.996014 109:0.849307 133:0.848173 444:1.06989 564:0.844238 590:1.09052 655:1.04382 657:1.23536 710:0.841411 851:1.0082 852:0.914799 926:0.856989 997:1.12097 1000:1.40534 1065:0.89221 1209:1.18825 1500:0.890013 2102:0.879528 2162:0.841166
16:1.24147 132:0.892432 133:1.01363 522:1.38268 524:1.20541 525:1.09591 526:1.09589 633:1.50874 667:0.928476 670:1.10044 671:1.35163 734:0.888529 742:1.16339 754:0.860416 871:1.12054 1001:1.04171 1002:0.96862 1080:0.876461 1116:0.880967 1164:0.907711
4:1.14299 16:1.01339 154:0.991824 400:1.40464 404:0.832525 459:0.908202 522:0.861515 564:0.934963 576:0.877063 633:0.882119 655:0.987253 656:0.878498 670:0.831628 671:1.20606 756:0.922595 757:0.863817 839:0.978833 871:0.880513 1647:0.927378 1648:0.888778
333:0.896919 415:1.07507 447:1.44841 462:0.837233 464:0.870802 468:1.09636 471:0.995467 530:0.912233 606:0.831613 715:0.837375 783:0.886165 863:0.871609 920:0.905679 1013:0.839397 1286:0.829149 1464:0.821386 1500:0.856144 1993:0.885384 1997:0.915991 2578:0.924544
88:0.887687 153:0.870194 445:1.00319 484:0.879217 485:0.944992 1210:0.970618 1399:1.23216 1401:0.886984 1487:1.07979 1488:0.898918 1512:0.965813 1514:0.925821 1533:0.910324 1642:0.872998 1726:1.25042 1727:1.26492 2468:0.867091 2621:0.877535 3729:0.889324 3771:0.889131
65:0.843408 76:0.839709 115:0.884434 186:1.09182 188:0.883173 190:1.04463 276:0.82855 385:0.855897 595:0.844649 683:0.842806 741:0.868095 771:0.843477 918:0.859893 1003:0.998929 1435:0.870222 1675:0.88272 1823:0.828709 1825:0.829023 2058:0.993611 2320:0.829827
12:0.922675 72:1.12301 158:0.873205 220:1.48423 239:1.1154 271:0.935519 278:1.19938 310:1.386 313:0.92615 605:0.980019 675:0.910937 684:0.875675 698:0.865244 952:1.53191 1061:0.90077 2409:0.859111 2709:0.846252 2817:0.851739 2984:1.2504 3452:0.866872
5:0.81124 49:0.786938 53:0.792246 81:1.11372 88:0.819861 143:0.856226 300:0.8784 391:1.02491 437:0.836563 615:0.821999 628:0.80132 634:1.07803 694:0.813878 696:0.834125 697:0.78622 824:0.821476 1397:0.829182 1482:0.786602 1797:0.789196 1945:0.835723
